"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","song","album.x","song.title","song.id","artist","album.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","Date","Chart","Artist","Date2","album2","album.date"
"291",2,2,0,2,4,3,2,3,5,9,"For All Kings","For All Kings","For All Kings","2daxN4wB4Vkdmy9iEplfWI","Anthrax","For All Kings",0.381,0.988,8,-5.54,1,0.141,0.000329,0.000468,0.0911,0.237,180.183,"audio_features","2daxN4wB4Vkdmy9iEplfWI","spotify:track:2daxN4wB4Vkdmy9iEplfWI","https://api.spotify.com/v1/tracks/2daxN4wB4Vkdmy9iEplfWI","https://api.spotify.com/v1/audio-analysis/2daxN4wB4Vkdmy9iEplfWI",300734,3,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"292",4,5,1,6,3,4,4,5,6,6,"Breathing Lightning","For All Kings","Breathing Lightning","7t5LlQjgGfDA3KO9InRCTY","Anthrax","For All Kings",0.233,0.973,8,-5.087,1,0.296,0.000733,0.00946,0.103,0.0985,167.578,"audio_features","7t5LlQjgGfDA3KO9InRCTY","spotify:track:7t5LlQjgGfDA3KO9InRCTY","https://api.spotify.com/v1/tracks/7t5LlQjgGfDA3KO9InRCTY","https://api.spotify.com/v1/audio-analysis/7t5LlQjgGfDA3KO9InRCTY",393041,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"293",4,2,3,6,2,3,2,2,6,2,"Suzerain","For All Kings","Suzerain","19fMClB8oDfZUvfwauf7qd","Anthrax","For All Kings",0.459,0.953,9,-5.613,1,0.134,1.76e-05,0.113,0.199,0.399,153.946,"audio_features","19fMClB8oDfZUvfwauf7qd","spotify:track:19fMClB8oDfZUvfwauf7qd","https://api.spotify.com/v1/tracks/19fMClB8oDfZUvfwauf7qd","https://api.spotify.com/v1/audio-analysis/19fMClB8oDfZUvfwauf7qd",293346,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"294",15,5,11,19,1,12,4,5,25,8,"Evil Twin","For All Kings","Evil Twin","2SA4aELH9IJywZrJEaOoz9","Anthrax","For All Kings",0.437,0.989,8,-5.214,1,0.0958,6.64e-05,0.00258,0.138,0.281,183.056,"audio_features","2SA4aELH9IJywZrJEaOoz9","spotify:track:2SA4aELH9IJywZrJEaOoz9","https://api.spotify.com/v1/tracks/2SA4aELH9IJywZrJEaOoz9","https://api.spotify.com/v1/audio-analysis/2SA4aELH9IJywZrJEaOoz9",280857,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"295",6,2,3,6,0,6,1,4,9,4,"Blood Eagle Wings","For All Kings","Blood Eagle Wings","3lrLJzYlDMkpe2GelQqf5P","Anthrax","For All Kings",0.473,0.926,1,-6.234,0,0.0827,0.000231,0.00149,0.0863,0.14,124.947,"audio_features","3lrLJzYlDMkpe2GelQqf5P","spotify:track:3lrLJzYlDMkpe2GelQqf5P","https://api.spotify.com/v1/tracks/3lrLJzYlDMkpe2GelQqf5P","https://api.spotify.com/v1/audio-analysis/3lrLJzYlDMkpe2GelQqf5P",473312,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"296",6,2,2,6,0,5,3,2,8,2,"Defend Avenge","For All Kings","Defend Avenge","28AO96SMQBuRyA23rnqeRf","Anthrax","For All Kings",0.275,0.916,6,-5.223,1,0.153,4.33e-05,0.0378,0.0448,0.256,66.426,"audio_features","28AO96SMQBuRyA23rnqeRf","spotify:track:28AO96SMQBuRyA23rnqeRf","https://api.spotify.com/v1/tracks/28AO96SMQBuRyA23rnqeRf","https://api.spotify.com/v1/audio-analysis/28AO96SMQBuRyA23rnqeRf",313808,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"297",7,0,8,9,1,4,0,1,14,2,"All Of Them Thieves","For All Kings","All of Them Thieves","2cfU4j4qsBOh30TQFwHAsK","Anthrax","For All Kings",0.479,0.936,2,-5.134,1,0.102,7.7e-05,0.0385,0.37,0.282,118.072,"audio_features","2cfU4j4qsBOh30TQFwHAsK","spotify:track:2cfU4j4qsBOh30TQFwHAsK","https://api.spotify.com/v1/tracks/2cfU4j4qsBOh30TQFwHAsK","https://api.spotify.com/v1/audio-analysis/2cfU4j4qsBOh30TQFwHAsK",314764,1,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"298",7,2,4,8,0,3,2,0,10,2,"This Battle Chose Us","For All Kings","This Battle Chose Us","76Cl9jnszddIPlZtAZo3ck","Anthrax","For All Kings",0.328,0.938,8,-5.509,1,0.0835,0.000108,0.000135,0.125,0.68,140.072,"audio_features","76Cl9jnszddIPlZtAZo3ck","spotify:track:76Cl9jnszddIPlZtAZo3ck","https://api.spotify.com/v1/tracks/76Cl9jnszddIPlZtAZo3ck","https://api.spotify.com/v1/audio-analysis/76Cl9jnszddIPlZtAZo3ck",293242,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"299",14,5,8,20,4,12,2,11,20,12,"Zero Tolerance","For All Kings","Zero Tolerance","6VZttsnLzo1BvuBsSIQqjd","Anthrax","For All Kings",0.41,0.994,8,-5.728,1,0.228,0.00014,0.00303,0.181,0.13,102.297,"audio_features","6VZttsnLzo1BvuBsSIQqjd","spotify:track:6VZttsnLzo1BvuBsSIQqjd","https://api.spotify.com/v1/tracks/6VZttsnLzo1BvuBsSIQqjd","https://api.spotify.com/v1/audio-analysis/6VZttsnLzo1BvuBsSIQqjd",228437,4,2016-02-26,9,"Anthrax",2016,"For All Kings","For All Kings 2016"
"300",3,3,3,4,3,4,2,1,4,3,"Last Rites / Loved To Deth","Killing Is My Business... And Business Is Good!","Last Rites / Loved to Deth","4uAcTDOyAy9T0T5Yw2Z3CC","Megadeth","Killing Is My Business... And Business Is Good!",0.232,0.988,2,-5.096,1,0.268,2.09e-05,0.636,0.323,0.0713,141.979,"audio_features","4uAcTDOyAy9T0T5Yw2Z3CC","spotify:track:4uAcTDOyAy9T0T5Yw2Z3CC","https://api.spotify.com/v1/tracks/4uAcTDOyAy9T0T5Yw2Z3CC","https://api.spotify.com/v1/audio-analysis/4uAcTDOyAy9T0T5Yw2Z3CC",281627,4,1985-06-12,169,"Megadeth",1985,"Killing Is My Business","Killing Is My Business 1985"
"301",3,3,0,2,2,3,1,3,3,5,"Killing Is My Business... And Business Is Good!","Killing Is My Business... And Business Is Good!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",6,6,5,12,3,8,2,5,13,9,"The Skull Beneath The Skin","Killing Is My Business... And Business Is Good!","The Skull Beneath the Skin","5l7SVc2BMZuymKP6UoUfFo","Megadeth","Killing Is My Business... And Business Is Good!",0.291,0.988,11,-4.785,1,0.194,5.08e-06,0.474,0.33,0.147,133.638,"audio_features","5l7SVc2BMZuymKP6UoUfFo","spotify:track:5l7SVc2BMZuymKP6UoUfFo","https://api.spotify.com/v1/tracks/5l7SVc2BMZuymKP6UoUfFo","https://api.spotify.com/v1/audio-analysis/5l7SVc2BMZuymKP6UoUfFo",228227,3,1985-06-12,169,"Megadeth",1985,"Killing Is My Business","Killing Is My Business 1985"
"303",2,2,4,4,1,5,2,2,6,2,"Rattle Head","Killing Is My Business... And Business Is Good!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",9,4,5,10,2,8,1,6,15,9,"Chosen Ones","Killing Is My Business... And Business Is Good!","Chosen Ones","4k7JZ6mRafULcLdM9bLRNZ","Megadeth","Killing Is My Business... And Business Is Good!",0.326,0.987,2,-4.927,1,0.253,9.03e-06,0.49,0.237,0.151,118.202,"audio_features","4k7JZ6mRafULcLdM9bLRNZ","spotify:track:4k7JZ6mRafULcLdM9bLRNZ","https://api.spotify.com/v1/tracks/4k7JZ6mRafULcLdM9bLRNZ","https://api.spotify.com/v1/audio-analysis/4k7JZ6mRafULcLdM9bLRNZ",175733,4,1985-06-12,169,"Megadeth",1985,"Killing Is My Business","Killing Is My Business 1985"
"305",11,9,11,20,8,13,4,7,24,12,"Looking Down The Cross","Killing Is My Business... And Business Is Good!","Looking Down the Cross","6keueqJqlA0VEKLyKdUQRA","Megadeth","Killing Is My Business... And Business Is Good!",0.299,0.985,2,-4.697,1,0.256,8.57e-06,0.0436,0.151,0.0492,123.701,"audio_features","6keueqJqlA0VEKLyKdUQRA","spotify:track:6keueqJqlA0VEKLyKdUQRA","https://api.spotify.com/v1/tracks/6keueqJqlA0VEKLyKdUQRA","https://api.spotify.com/v1/audio-analysis/6keueqJqlA0VEKLyKdUQRA",302827,4,1985-06-12,169,"Megadeth",1985,"Killing Is My Business","Killing Is My Business 1985"
"306",2,3,0,1,1,1,0,2,3,4,"Mechanix","Killing Is My Business... And Business Is Good!","Mechanix","2bfwYcc1FzkIym0XRkYb7F","Megadeth","Killing Is My Business... And Business Is Good!",0.347,0.99,1,-4.994,0,0.207,2.55e-06,0.481,0.361,0.0756,128.99,"audio_features","2bfwYcc1FzkIym0XRkYb7F","spotify:track:2bfwYcc1FzkIym0XRkYb7F","https://api.spotify.com/v1/tracks/2bfwYcc1FzkIym0XRkYb7F","https://api.spotify.com/v1/audio-analysis/2bfwYcc1FzkIym0XRkYb7F",265267,4,1985-06-12,169,"Megadeth",1985,"Killing Is My Business","Killing Is My Business 1985"
"307",1,1,0,3,1,2,2,1,5,2,"Wake Up Dead","Peace Sells... But Who's Buying?","Wake Up Dead - Remastered","1I3qfFMraXE0kAPtRERpok","Megadeth","Peace Sells... But Who's Buying?",0.279,0.912,4,-4.608,1,0.126,2.67e-05,0.737,0.0672,0.479,164.185,"audio_features","1I3qfFMraXE0kAPtRERpok","spotify:track:1I3qfFMraXE0kAPtRERpok","https://api.spotify.com/v1/tracks/1I3qfFMraXE0kAPtRERpok","https://api.spotify.com/v1/audio-analysis/1I3qfFMraXE0kAPtRERpok",217333,4,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"308",2,6,1,4,2,3,4,7,6,7,"The Conjuring","Peace Sells... But Who's Buying?","The Conjuring - Remastered","0pv49erP5wxMZMnprRCqXT","Megadeth","Peace Sells... But Who's Buying?",0.258,0.946,4,-4.171,1,0.142,5.78e-05,0.00731,0.176,0.464,161.374,"audio_features","0pv49erP5wxMZMnprRCqXT","spotify:track:0pv49erP5wxMZMnprRCqXT","https://api.spotify.com/v1/tracks/0pv49erP5wxMZMnprRCqXT","https://api.spotify.com/v1/audio-analysis/0pv49erP5wxMZMnprRCqXT",302333,4,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"309",2,5,0,4,4,2,0,7,2,8,"Peace Sells","Peace Sells... But Who's Buying?","Peace Sells - Remastered","3090goAxG6IlpCifA8m9xB","Megadeth","Peace Sells... But Who's Buying?",0.303,0.922,11,-4.376,0,0.138,0.000676,0.26,0.561,0.695,138.393,"audio_features","3090goAxG6IlpCifA8m9xB","spotify:track:3090goAxG6IlpCifA8m9xB","https://api.spotify.com/v1/tracks/3090goAxG6IlpCifA8m9xB","https://api.spotify.com/v1/audio-analysis/3090goAxG6IlpCifA8m9xB",242533,4,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"310",9,8,7,13,4,13,2,7,16,11,"Devil's Island","Peace Sells... But Who's Buying?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",12,7,12,17,4,13,4,5,24,5,"Good Mourning / Black Friday","Peace Sells... But Who's Buying?","Good Mourning / Black Friday - Remastered","36gQBgUJjbRbrMTyQUNl56","Megadeth","Peace Sells... But Who's Buying?",0.189,0.977,4,-4.92,1,0.377,0.000104,0.163,0.128,0.164,176.876,"audio_features","36gQBgUJjbRbrMTyQUNl56","spotify:track:36gQBgUJjbRbrMTyQUNl56","https://api.spotify.com/v1/tracks/36gQBgUJjbRbrMTyQUNl56","https://api.spotify.com/v1/audio-analysis/36gQBgUJjbRbrMTyQUNl56",399773,4,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"312",5,6,5,9,8,9,2,7,12,11,"Bad Omen","Peace Sells... But Who's Buying?","Bad Omen - Remastered","1IbxJ3jbvSLmaecRamvtui","Megadeth","Peace Sells... But Who's Buying?",0.306,0.98,11,-5.518,1,0.229,0.00179,0.0142,0.103,0.115,135.336,"audio_features","1IbxJ3jbvSLmaecRamvtui","spotify:track:1IbxJ3jbvSLmaecRamvtui","https://api.spotify.com/v1/tracks/1IbxJ3jbvSLmaecRamvtui","https://api.spotify.com/v1/audio-analysis/1IbxJ3jbvSLmaecRamvtui",243427,3,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"313",1,3,1,3,2,3,4,1,7,2,"I Ain't Superstitious","Peace Sells... But Who's Buying?","I Ain't Superstitious - Remastered","43gM0PIvpgqv19nFZWRlN3","Megadeth","Peace Sells... But Who's Buying?",0.352,0.923,3,-3.761,0,0.123,0.0013,0.000149,0.284,0.671,107.235,"audio_features","43gM0PIvpgqv19nFZWRlN3","spotify:track:43gM0PIvpgqv19nFZWRlN3","https://api.spotify.com/v1/tracks/43gM0PIvpgqv19nFZWRlN3","https://api.spotify.com/v1/audio-analysis/43gM0PIvpgqv19nFZWRlN3",165267,3,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"314",12,4,5,13,4,10,6,4,18,7,"My Last Words","Peace Sells... But Who's Buying?","My Last Words - Remastered","6VdoivAOy8oRR6Pmpw4Ux4","Megadeth","Peace Sells... But Who's Buying?",0.274,0.969,2,-4.105,1,0.127,3.23e-05,0.00551,0.322,0.365,137.183,"audio_features","6VdoivAOy8oRR6Pmpw4Ux4","spotify:track:6VdoivAOy8oRR6Pmpw4Ux4","https://api.spotify.com/v1/tracks/6VdoivAOy8oRR6Pmpw4Ux4","https://api.spotify.com/v1/audio-analysis/6VdoivAOy8oRR6Pmpw4Ux4",295333,4,1986-09-19,76,"Megadeth",1986,"Peace Sells","Peace Sells 1986"
"315",4,9,6,8,5,9,3,3,16,9,"Set The World A Fire","So Far, So Good... So What!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",4,9,6,8,5,9,3,3,16,9,"Set The World A Fire","So Far, So Good... So What!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",3,4,1,3,1,0,1,1,5,2,"Anarchy In The U.K.","So Far, So Good... So What!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",4,4,2,6,2,3,0,1,6,6,"Mary Jane","So Far, So Good... So What!","Mary Jane - Remastered","0ukxQvqe4LGdb1XRbCKw2E","Megadeth","So Far, So Good... So What!",0.424,0.963,0,-4.647,1,0.0833,5.12e-05,0.0603,0.394,0.605,113.143,"audio_features","0ukxQvqe4LGdb1XRbCKw2E","spotify:track:0ukxQvqe4LGdb1XRbCKw2E","https://api.spotify.com/v1/tracks/0ukxQvqe4LGdb1XRbCKw2E","https://api.spotify.com/v1/audio-analysis/0ukxQvqe4LGdb1XRbCKw2E",264933,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"319",4,4,2,6,2,3,0,1,6,6,"Mary Jane","So Far, So Good... So What!","Mary Jane - Remastered","6H3tNuBIsTdd7SUjkLYoYv","Megadeth","So Far, So Good... So What!",0.429,0.959,2,-4.789,0,0.12,3.09e-05,0.365,0.342,0.364,113.361,"audio_features","6H3tNuBIsTdd7SUjkLYoYv","spotify:track:6H3tNuBIsTdd7SUjkLYoYv","https://api.spotify.com/v1/tracks/6H3tNuBIsTdd7SUjkLYoYv","https://api.spotify.com/v1/audio-analysis/6H3tNuBIsTdd7SUjkLYoYv",248307,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"320",4,4,2,6,2,3,0,1,6,6,"Mary Jane","So Far, So Good... So What!","Mary Jane - Remastered","0ukxQvqe4LGdb1XRbCKw2E","Megadeth","So Far, So Good... So What!",0.424,0.963,0,-4.647,1,0.0833,5.12e-05,0.0603,0.394,0.605,113.143,"audio_features","0ukxQvqe4LGdb1XRbCKw2E","spotify:track:0ukxQvqe4LGdb1XRbCKw2E","https://api.spotify.com/v1/tracks/0ukxQvqe4LGdb1XRbCKw2E","https://api.spotify.com/v1/audio-analysis/0ukxQvqe4LGdb1XRbCKw2E",264933,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"321",4,4,2,6,2,3,0,1,6,6,"Mary Jane","So Far, So Good... So What!","Mary Jane - Remastered","6H3tNuBIsTdd7SUjkLYoYv","Megadeth","So Far, So Good... So What!",0.429,0.959,2,-4.789,0,0.12,3.09e-05,0.365,0.342,0.364,113.361,"audio_features","6H3tNuBIsTdd7SUjkLYoYv","spotify:track:6H3tNuBIsTdd7SUjkLYoYv","https://api.spotify.com/v1/tracks/6H3tNuBIsTdd7SUjkLYoYv","https://api.spotify.com/v1/audio-analysis/6H3tNuBIsTdd7SUjkLYoYv",248307,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"322",6,7,5,6,6,5,5,7,7,9,"502","So Far, So Good... So What!","502 - Remastered","5sDxl8AIyhzuAAH12XPoZT","Megadeth","So Far, So Good... So What!",0.285,0.986,11,-4.155,0,0.26,0.000331,0.335,0.204,0.204,158.83,"audio_features","5sDxl8AIyhzuAAH12XPoZT","spotify:track:5sDxl8AIyhzuAAH12XPoZT","https://api.spotify.com/v1/tracks/5sDxl8AIyhzuAAH12XPoZT","https://api.spotify.com/v1/audio-analysis/5sDxl8AIyhzuAAH12XPoZT",209040,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"323",2,6,3,6,6,7,1,4,9,12,"In My Darkest Hour","So Far, So Good... So What!","In My Darkest Hour - Remastered","5LO0sJCkNMZYLYeGOvblLu","Megadeth","So Far, So Good... So What!",0.322,0.978,9,-5.446,1,0.131,8.66e-05,0.266,0.136,0.271,112.878,"audio_features","5LO0sJCkNMZYLYeGOvblLu","spotify:track:5LO0sJCkNMZYLYeGOvblLu","https://api.spotify.com/v1/tracks/5LO0sJCkNMZYLYeGOvblLu","https://api.spotify.com/v1/audio-analysis/5LO0sJCkNMZYLYeGOvblLu",386600,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"324",2,6,3,6,6,7,1,4,9,12,"In My Darkest Hour","So Far, So Good... So What!","In My Darkest Hour - Remastered","5eNJ7UQkzV2hYtdmU2eimn","Megadeth","So Far, So Good... So What!",0.321,0.974,9,-5.203,1,0.1,0.000149,0.0389,0.117,0.293,112.962,"audio_features","5eNJ7UQkzV2hYtdmU2eimn","spotify:track:5eNJ7UQkzV2hYtdmU2eimn","https://api.spotify.com/v1/tracks/5eNJ7UQkzV2hYtdmU2eimn","https://api.spotify.com/v1/audio-analysis/5eNJ7UQkzV2hYtdmU2eimn",371293,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"325",2,6,3,6,6,7,1,4,9,12,"In My Darkest Hour","So Far, So Good... So What!","In My Darkest Hour - Remastered","5LO0sJCkNMZYLYeGOvblLu","Megadeth","So Far, So Good... So What!",0.322,0.978,9,-5.446,1,0.131,8.66e-05,0.266,0.136,0.271,112.878,"audio_features","5LO0sJCkNMZYLYeGOvblLu","spotify:track:5LO0sJCkNMZYLYeGOvblLu","https://api.spotify.com/v1/tracks/5LO0sJCkNMZYLYeGOvblLu","https://api.spotify.com/v1/audio-analysis/5LO0sJCkNMZYLYeGOvblLu",386600,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"326",2,6,3,6,6,7,1,4,9,12,"In My Darkest Hour","So Far, So Good... So What!","In My Darkest Hour - Remastered","5eNJ7UQkzV2hYtdmU2eimn","Megadeth","So Far, So Good... So What!",0.321,0.974,9,-5.203,1,0.1,0.000149,0.0389,0.117,0.293,112.962,"audio_features","5eNJ7UQkzV2hYtdmU2eimn","spotify:track:5eNJ7UQkzV2hYtdmU2eimn","https://api.spotify.com/v1/tracks/5eNJ7UQkzV2hYtdmU2eimn","https://api.spotify.com/v1/audio-analysis/5eNJ7UQkzV2hYtdmU2eimn",371293,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"327",17,3,30,23,4,19,2,2,37,8,"Liar","So Far, So Good... So What!","Liar - Remastered","5JFaPs5z9eQgj9zqQB8wGQ","Megadeth","So Far, So Good... So What!",0.518,0.995,11,-4.223,0,0.135,0.00156,0.00866,0.477,0.194,102.44,"audio_features","5JFaPs5z9eQgj9zqQB8wGQ","spotify:track:5JFaPs5z9eQgj9zqQB8wGQ","https://api.spotify.com/v1/tracks/5JFaPs5z9eQgj9zqQB8wGQ","https://api.spotify.com/v1/audio-analysis/5JFaPs5z9eQgj9zqQB8wGQ",200800,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"328",5,4,4,5,3,5,3,6,12,8,"Hook In Mouth","So Far, So Good... So What!","Hook In Mouth - Remastered","3DCrXcdOW9iWUPtcEFH2er","Megadeth","So Far, So Good... So What!",0.468,0.981,11,-4.802,0,0.112,0.000612,0.0773,0.131,0.618,150.965,"audio_features","3DCrXcdOW9iWUPtcEFH2er","spotify:track:3DCrXcdOW9iWUPtcEFH2er","https://api.spotify.com/v1/tracks/3DCrXcdOW9iWUPtcEFH2er","https://api.spotify.com/v1/audio-analysis/3DCrXcdOW9iWUPtcEFH2er",288933,4,1988-01-19,28,"Megadeth",1988,"So Far, So Good","So Far, So Good 1988"
"329",8,4,3,12,2,7,3,10,19,14,"Holy Wars...The Punishment Due","Rust In Peace","Holy Wars...The Punishment Due - Remastered 2004","5LyRtsQLhcXmy50VXhQXXS","Megadeth","Rust In Peace",0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,"audio_features","5LyRtsQLhcXmy50VXhQXXS","spotify:track:5LyRtsQLhcXmy50VXhQXXS","https://api.spotify.com/v1/tracks/5LyRtsQLhcXmy50VXhQXXS","https://api.spotify.com/v1/audio-analysis/5LyRtsQLhcXmy50VXhQXXS",392600,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"330",8,4,3,12,2,7,3,10,19,14,"Holy Wars...The Punishment Due","Rust In Peace","Holy Wars...The Punishment Due - Demo/Remastered 2004","21PU8pLM89CLbj2JPvxNPg","Megadeth","Rust In Peace",0.261,0.95,4,-7.399,1,0.114,7.82e-06,0.934,0.132,0.466,131.184,"audio_features","21PU8pLM89CLbj2JPvxNPg","spotify:track:21PU8pLM89CLbj2JPvxNPg","https://api.spotify.com/v1/tracks/21PU8pLM89CLbj2JPvxNPg","https://api.spotify.com/v1/audio-analysis/21PU8pLM89CLbj2JPvxNPg",376640,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"331",1,1,0,5,1,2,1,5,4,3,"Hangar 18","Rust In Peace","Hangar 18 - Remastered 2004","6b6uLZsoGhObYexIxnRbIb","Megadeth","Rust In Peace",0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,"audio_features","6b6uLZsoGhObYexIxnRbIb","spotify:track:6b6uLZsoGhObYexIxnRbIb","https://api.spotify.com/v1/tracks/6b6uLZsoGhObYexIxnRbIb","https://api.spotify.com/v1/audio-analysis/6b6uLZsoGhObYexIxnRbIb",311200,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"332",5,4,3,6,4,5,4,3,11,6,"Take No Prisoners","Rust In Peace","Take No Prisoners - Remastered 2004","1XFSSbQ9fApWNXZMAKllb6","Megadeth","Rust In Peace",0.308,0.97,7,-4.389,1,0.11,0.000164,0.0139,0.45,0.385,157.046,"audio_features","1XFSSbQ9fApWNXZMAKllb6","spotify:track:1XFSSbQ9fApWNXZMAKllb6","https://api.spotify.com/v1/tracks/1XFSSbQ9fApWNXZMAKllb6","https://api.spotify.com/v1/audio-analysis/1XFSSbQ9fApWNXZMAKllb6",207067,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"333",5,4,3,6,4,5,4,3,11,6,"Take No Prisoners","Rust In Peace","Take No Prisoners - Demo/Remastered 2004","5tOoS4trxEQ8GGTCAPZ2pe","Megadeth","Rust In Peace",0.212,0.995,6,-6.528,0,0.125,1.59e-05,0.615,0.182,0.111,160.26,"audio_features","5tOoS4trxEQ8GGTCAPZ2pe","spotify:track:5tOoS4trxEQ8GGTCAPZ2pe","https://api.spotify.com/v1/tracks/5tOoS4trxEQ8GGTCAPZ2pe","https://api.spotify.com/v1/audio-analysis/5tOoS4trxEQ8GGTCAPZ2pe",203493,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"334",7,7,6,11,5,7,5,6,12,14,"Five Magics","Rust In Peace","Five Magics - Remastered 2004","3tISv448Ikxvpq2ZrFyGG2","Megadeth","Rust In Peace",0.26,0.964,9,-4.639,0,0.134,0.000287,0.0595,0.272,0.198,175.207,"audio_features","3tISv448Ikxvpq2ZrFyGG2","spotify:track:3tISv448Ikxvpq2ZrFyGG2","https://api.spotify.com/v1/tracks/3tISv448Ikxvpq2ZrFyGG2","https://api.spotify.com/v1/audio-analysis/3tISv448Ikxvpq2ZrFyGG2",339693,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"335",3,5,6,7,6,2,3,5,8,9,"Poison Was The Cure","Rust In Peace","Poison Was The Cure - Remastered 2004","6HqnBoikcyjy7I1kbrfhlr","Megadeth","Rust In Peace",0.278,0.875,9,-6.695,1,0.0494,0.000147,0.769,0.124,0.405,161.041,"audio_features","6HqnBoikcyjy7I1kbrfhlr","spotify:track:6HqnBoikcyjy7I1kbrfhlr","https://api.spotify.com/v1/tracks/6HqnBoikcyjy7I1kbrfhlr","https://api.spotify.com/v1/audio-analysis/6HqnBoikcyjy7I1kbrfhlr",176800,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
"336",3,1,2,7,0,4,2,0,9,3,"Lucretia","Rust In Peace","Lucretia - Remastered 2004","1Bi6Me45Xiqy4kYUGGwBTv","Megadeth","Rust In Peace",0.393,0.948,11,-3.955,0,0.0962,0.000696,0.266,0.156,0.407,97.846,"audio_features","1Bi6Me45Xiqy4kYUGGwBTv","spotify:track:1Bi6Me45Xiqy4kYUGGwBTv","https://api.spotify.com/v1/tracks/1Bi6Me45Xiqy4kYUGGwBTv","https://api.spotify.com/v1/audio-analysis/1Bi6Me45Xiqy4kYUGGwBTv",236000,4,1990-09-24,23,"Megadeth",1990,"Rust In Peace","Rust In Peace 1990"
